cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,ozone(ug/m^3),nd(ug/m^3),cm(ug/m^3),sagas(ug/m^3),fdust^2,ufdust^2,ozone^2,nd^2,cm^2,sagas^2
2018-08-01,100,도심권,111131,용산구,32,24.0,0.052000000000000005,0.026,0.4,0.003,111.42857142857143,53.392857142857146,500.0,8.571428571428573,1024.0,576.0,12416.326530612245,2850.7971938775513,250000.0,73.46938775510206
2018-08-01,100,도심권,111123,종로구,28,16.0,0.052000000000000005,0.025,0.4,0.003,111.42857142857143,51.33928571428572,500.0,8.571428571428573,784.0,256.0,12416.326530612245,2635.722257653062,250000.0,73.46938775510206
2018-08-01,100,도심권,111121,중구,33,20.0,0.057,0.023,0.4,0.003,122.14285714285714,47.23214285714286,500.0,8.571428571428573,1089.0,400.0,14918.877551020407,2230.8753188775513,250000.0,73.46938775510206
2018-08-02,100,도심권,111123,종로구,32,21.0,0.051,0.03,0.5,0.004,109.28571428571426,61.60714285714286,625.0,11.428571428571429,1024.0,441.0,11943.36734693877,3795.4400510204086,390625.0,130.6122448979592
2018-08-02,104,동남권,111274,강동구,33,19.0,0.037000000000000005,0.022,0.4,0.003,79.28571428571429,45.17857142857143,500.0,8.571428571428573,1089.0,361.0,6286.224489795919,2041.1033163265308,250000.0,73.46938775510206
2018-08-02,104,동남권,111273,송파구,33,20.0,0.047,0.018000000000000002,0.6,0.004,100.71428571428571,36.96428571428572,750.0,11.428571428571429,1089.0,400.0,10143.367346938774,1366.3584183673474,562500.0,130.6122448979592
2018-08-02,104,동남권,111262,서초구,33,20.0,0.06,0.024,0.4,0.004,128.57142857142856,49.28571428571429,500.0,11.428571428571429,1089.0,400.0,16530.612244897955,2429.0816326530617,250000.0,130.6122448979592
2018-08-02,104,동남권,111261,강남구,30,18.0,0.042,0.027000000000000003,0.4,0.005,90.0,55.446428571428584,500.0,14.285714285714286,900.0,324.0,8100.0,3074.306441326532,250000.0,204.08163265306123
2018-08-02,103,서남권,111301,양천구,35,22.0,0.045,0.024,0.4,0.004,96.42857142857142,49.28571428571429,500.0,11.428571428571429,1225.0,484.0,9298.4693877551,2429.0816326530617,250000.0,130.6122448979592
2018-08-02,103,서남권,111281,금천구,34,22.0,0.051,0.026,0.4,0.004,109.28571428571426,53.392857142857146,500.0,11.428571428571429,1156.0,484.0,11943.36734693877,2850.7971938775513,250000.0,130.6122448979592
2018-08-02,103,서남권,111251,관악구,35,20.0,0.056,0.022,0.4,0.004,119.99999999999999,45.17857142857143,500.0,11.428571428571429,1225.0,400.0,14399.999999999996,2041.1033163265308,250000.0,130.6122448979592
2018-08-02,103,서남권,111241,동작구,35,19.0,0.059,0.021,0.4,0.004,126.42857142857142,43.12500000000001,500.0,11.428571428571429,1225.0,361.0,15984.183673469384,1859.7656250000007,250000.0,130.6122448979592
2018-08-02,103,서남권,111231,영등포구,44,28.0,0.067,0.023,0.5,0.006,143.57142857142856,47.23214285714286,625.0,17.142857142857146,1936.0,784.0,20612.75510204081,2230.8753188775513,390625.0,293.87755102040825
2018-08-02,103,서남권,111221,구로구,33,24.0,0.066,0.019,0.3,0.004,141.42857142857142,39.017857142857146,375.0,11.428571428571429,1089.0,576.0,20002.040816326527,1522.3931760204084,140625.0,130.6122448979592
2018-08-02,103,서남권,111212,강서구,31,22.0,0.052000000000000005,0.024,0.4,0.005,111.42857142857143,49.28571428571429,500.0,14.285714285714286,961.0,484.0,12416.326530612245,2429.0816326530617,250000.0,204.08163265306123
2018-08-02,102,동북권,111311,노원구,35,21.0,0.048,0.015,0.4,0.005,102.85714285714285,30.80357142857143,500.0,14.285714285714286,1225.0,441.0,10579.591836734691,948.8600127551022,250000.0,204.08163265306123
2018-08-02,102,동북권,111291,강북구,39,26.0,0.05,0.016,0.4,0.003,107.14285714285714,32.85714285714286,500.0,8.571428571428573,1521.0,676.0,11479.591836734693,1079.5918367346942,250000.0,73.46938775510206
2018-08-02,102,동북권,111171,도봉구,39,23.0,0.053,0.016,0.6,0.004,113.57142857142856,32.85714285714286,750.0,11.428571428571429,1521.0,529.0,12898.469387755098,1079.5918367346942,562500.0,130.6122448979592
2018-08-02,102,동북권,111161,성북구,41,23.0,0.044,0.023,0.5,0.003,94.28571428571428,47.23214285714286,625.0,8.571428571428573,1681.0,529.0,8889.795918367345,2230.8753188775513,390625.0,73.46938775510206
2018-08-02,102,동북권,111152,동대문구,27,23.0,0.045,0.021,0.6,0.006,96.42857142857142,43.12500000000001,750.0,17.142857142857146,729.0,529.0,9298.4693877551,1859.7656250000007,562500.0,293.87755102040825
2018-08-02,102,동북권,111151,중랑구,29,22.0,0.045,0.022,0.4,0.005,96.42857142857142,45.17857142857143,500.0,14.285714285714286,841.0,484.0,9298.4693877551,2041.1033163265308,250000.0,204.08163265306123
2018-08-02,102,동북권,111142,성동구,34,22.0,0.04,0.021,0.3,0.005,85.71428571428571,43.12500000000001,375.0,14.285714285714286,1156.0,484.0,7346.938775510203,1859.7656250000007,140625.0,204.08163265306123
2018-08-02,102,동북권,111141,광진구,33,22.0,0.045,0.019,0.5,0.005,96.42857142857142,39.017857142857146,625.0,14.285714285714286,1089.0,484.0,9298.4693877551,1522.3931760204084,390625.0,204.08163265306123
2018-08-02,100,도심권,111121,중구,32,23.0,0.057,0.027000000000000003,0.5,0.004,122.14285714285714,55.446428571428584,625.0,11.428571428571429,1024.0,529.0,14918.877551020407,3074.306441326532,390625.0,130.6122448979592
2018-08-02,101,서북권,111191,서대문구,34,21.0,0.05,0.019,0.7,0.004,107.14285714285714,39.017857142857146,875.0,11.428571428571429,1156.0,441.0,11479.591836734693,1522.3931760204084,765625.0,130.6122448979592
2018-08-02,101,서북권,111181,은평구,39,31.0,0.059,0.019,0.4,0.005,126.42857142857142,39.017857142857146,500.0,14.285714285714286,1521.0,961.0,15984.183673469384,1522.3931760204084,250000.0,204.08163265306123
2018-08-02,100,도심권,111131,용산구,30,24.0,0.055,0.023,0.4,0.004,117.85714285714285,47.23214285714286,500.0,11.428571428571429,900.0,576.0,13890.306122448977,2230.8753188775513,250000.0,130.6122448979592
2018-08-03,100,도심권,111121,중구,49,37.0,0.064,0.03,0.5,0.004,137.14285714285714,61.60714285714286,625.0,11.428571428571429,2401.0,1369.0,18808.16326530612,3795.4400510204086,390625.0,130.6122448979592
2018-08-03,104,동남권,111274,강동구,45,30.0,0.048,0.027000000000000003,0.5,0.003,102.85714285714285,55.446428571428584,625.0,8.571428571428573,2025.0,900.0,10579.591836734691,3074.306441326532,390625.0,73.46938775510206
2018-08-03,104,동남권,111273,송파구,42,31.0,0.06,0.022,0.7,0.004,128.57142857142856,45.17857142857143,875.0,11.428571428571429,1764.0,961.0,16530.612244897955,2041.1033163265308,765625.0,130.6122448979592
2018-08-03,104,동남권,111262,서초구,43,30.0,0.063,0.024,0.4,0.005,135.0,49.28571428571429,500.0,14.285714285714286,1849.0,900.0,18225.0,2429.0816326530617,250000.0,204.08163265306123
2018-08-03,104,동남권,111261,강남구,42,31.0,0.046,0.03,0.5,0.005,98.57142857142856,61.60714285714286,625.0,14.285714285714286,1764.0,961.0,9716.326530612241,3795.4400510204086,390625.0,204.08163265306123
2018-08-03,103,서남권,111301,양천구,53,36.0,0.05,0.022,0.4,0.004,107.14285714285714,45.17857142857143,500.0,11.428571428571429,2809.0,1296.0,11479.591836734693,2041.1033163265308,250000.0,130.6122448979592
2018-08-03,103,서남권,111281,금천구,43,30.0,0.053,0.026,0.4,0.004,113.57142857142856,53.392857142857146,500.0,11.428571428571429,1849.0,900.0,12898.469387755098,2850.7971938775513,250000.0,130.6122448979592
2018-08-03,103,서남권,111251,관악구,44,29.0,0.059,0.022,0.4,0.004,126.42857142857142,45.17857142857143,500.0,11.428571428571429,1936.0,841.0,15984.183673469384,2041.1033163265308,250000.0,130.6122448979592
2018-08-03,103,서남권,111241,동작구,49,29.0,0.06,0.021,0.5,0.004,128.57142857142856,43.12500000000001,625.0,11.428571428571429,2401.0,841.0,16530.612244897955,1859.7656250000007,390625.0,130.6122448979592
2018-08-03,103,서남권,111231,영등포구,58,38.0,0.061,0.024,0.6,0.005,130.7142857142857,49.28571428571429,750.0,14.285714285714286,3364.0,1444.0,17086.224489795914,2429.0816326530617,562500.0,204.08163265306123
2018-08-03,103,서남권,111221,구로구,44,32.0,0.07,0.021,0.3,0.003,150.0,43.12500000000001,375.0,8.571428571428573,1936.0,1024.0,22500.0,1859.7656250000007,140625.0,73.46938775510206
2018-08-03,103,서남권,111212,강서구,42,32.0,0.059,0.021,0.4,0.005,126.42857142857142,43.12500000000001,500.0,14.285714285714286,1764.0,1024.0,15984.183673469384,1859.7656250000007,250000.0,204.08163265306123
2018-08-03,102,동북권,111311,노원구,47,33.0,0.057,0.017,0.4,0.006,122.14285714285714,34.91071428571429,500.0,17.142857142857146,2209.0,1089.0,14918.877551020407,1218.7579719387759,250000.0,293.87755102040825
2018-08-03,102,동북권,111291,강북구,52,37.0,0.064,0.013,0.4,0.003,137.14285714285714,26.696428571428573,500.0,8.571428571428573,2704.0,1369.0,18808.16326530612,712.6992984693878,250000.0,73.46938775510206
2018-08-03,102,동북권,111171,도봉구,49,33.0,0.067,0.014,0.7,0.004,143.57142857142856,28.750000000000004,875.0,11.428571428571429,2401.0,1089.0,20612.75510204081,826.5625000000002,765625.0,130.6122448979592
2018-08-03,102,동북권,111161,성북구,50,34.0,0.054000000000000006,0.022,0.6,0.004,115.71428571428572,45.17857142857143,750.0,11.428571428571429,2500.0,1156.0,13389.795918367348,2041.1033163265308,562500.0,130.6122448979592
2018-08-03,102,동북권,111152,동대문구,41,37.0,0.068,0.027000000000000003,0.5,0.006,145.71428571428572,55.446428571428584,625.0,17.142857142857146,1681.0,1369.0,21232.653061224493,3074.306441326532,390625.0,293.87755102040825
2018-08-03,102,동북권,111151,중랑구,42,36.0,0.06,0.021,0.5,0.006,128.57142857142856,43.12500000000001,625.0,17.142857142857146,1764.0,1296.0,16530.612244897955,1859.7656250000007,390625.0,293.87755102040825
2018-08-03,102,동북권,111142,성동구,47,34.0,0.042,0.024,0.3,0.005,90.0,49.28571428571429,375.0,14.285714285714286,2209.0,1156.0,8100.0,2429.0816326530617,140625.0,204.08163265306123
2018-08-03,102,동북권,111141,광진구,46,34.0,0.056,0.02,0.6,0.006,119.99999999999999,41.07142857142858,750.0,17.142857142857146,2116.0,1156.0,14399.999999999996,1686.8622448979595,562500.0,293.87755102040825
2018-08-03,101,서북권,111191,서대문구,44,31.0,0.059,0.018000000000000002,0.7,0.004,126.42857142857142,36.96428571428572,875.0,11.428571428571429,1936.0,961.0,15984.183673469384,1366.3584183673474,765625.0,130.6122448979592
2018-08-03,101,서북권,111181,은평구,47,40.0,0.068,0.019,0.5,0.005,145.71428571428572,39.017857142857146,625.0,14.285714285714286,2209.0,1600.0,21232.653061224493,1522.3931760204084,390625.0,204.08163265306123
2018-08-03,100,도심권,111131,용산구,43,40.0,0.057,0.029,0.5,0.004,122.14285714285714,59.55357142857144,625.0,11.428571428571429,1849.0,1600.0,14918.877551020407,3546.6278698979604,390625.0,130.6122448979592
2018-08-03,100,도심권,111123,종로구,42,31.0,0.064,0.028,0.5,0.005,137.14285714285714,57.50000000000001,625.0,14.285714285714286,1764.0,961.0,18808.16326530612,3306.250000000001,390625.0,204.08163265306123
2018-08-04,100,도심권,111121,중구,27,19.0,0.041,0.015,0.3,0.004,87.85714285714285,30.80357142857143,375.0,11.428571428571429,729.0,361.0,7718.877551020407,948.8600127551022,140625.0,130.6122448979592
2018-08-04,104,동남권,111274,강동구,30,19.0,0.029,0.023,0.3,0.003,62.14285714285714,47.23214285714286,375.0,8.571428571428573,900.0,361.0,3861.7346938775504,2230.8753188775513,140625.0,73.46938775510206
2018-08-04,104,동남권,111273,송파구,28,19.0,0.036000000000000004,0.015,0.6,0.003,77.14285714285714,30.80357142857143,750.0,8.571428571428573,784.0,361.0,5951.020408163265,948.8600127551022,562500.0,73.46938775510206
2018-08-04,104,동남권,111262,서초구,25,985.0,0.039,0.015,0.2,0.004,83.57142857142857,30.80357142857143,250.0,11.428571428571429,625.0,970225.0,6984.183673469387,948.8600127551022,62500.0,130.6122448979592
2018-08-04,104,동남권,111261,강남구,22,16.0,0.031,0.017,0.3,0.005,66.42857142857142,34.91071428571429,375.0,14.285714285714286,484.0,256.0,4412.755102040815,1218.7579719387759,140625.0,204.08163265306123
2018-08-04,103,서남권,111301,양천구,26,17.0,0.033,0.014,0.3,0.004,70.71428571428571,28.750000000000004,375.0,11.428571428571429,676.0,289.0,5000.510204081632,826.5625000000002,140625.0,130.6122448979592
2018-08-04,103,서남권,111281,금천구,29,19.0,0.032,0.018000000000000002,0.3,0.004,68.57142857142857,36.96428571428572,375.0,11.428571428571429,841.0,361.0,4702.04081632653,1366.3584183673474,140625.0,130.6122448979592
2018-08-04,103,서남권,111251,관악구,28,17.0,0.037000000000000005,0.016,0.3,0.004,79.28571428571429,32.85714285714286,375.0,11.428571428571429,784.0,289.0,6286.224489795919,1079.5918367346942,140625.0,130.6122448979592
2018-08-04,103,서남권,111241,동작구,31,16.0,0.039,0.012,0.3,0.004,83.57142857142857,24.642857142857146,375.0,11.428571428571429,961.0,256.0,6984.183673469387,607.2704081632654,140625.0,130.6122448979592
2018-08-04,103,서남권,111231,영등포구,35,21.0,0.038,0.017,0.4,0.005,81.42857142857142,34.91071428571429,500.0,14.285714285714286,1225.0,441.0,6630.612244897957,1218.7579719387759,250000.0,204.08163265306123
2018-08-04,103,서남권,111221,구로구,26,17.0,0.043,0.014,0.2,0.004,92.14285714285712,28.750000000000004,250.0,11.428571428571429,676.0,289.0,8490.306122448976,826.5625000000002,62500.0,130.6122448979592
2018-08-04,103,서남권,111212,강서구,23,17.0,0.036000000000000004,0.013,0.3,0.004,77.14285714285714,26.696428571428573,375.0,11.428571428571429,529.0,289.0,5951.020408163265,712.6992984693878,140625.0,130.6122448979592
2018-08-04,102,동북권,111311,노원구,30,18.0,0.037000000000000005,0.011,0.3,0.005,79.28571428571429,22.589285714285715,375.0,14.285714285714286,900.0,324.0,6286.224489795919,510.2758290816327,140625.0,204.08163265306123
2018-08-04,102,동북권,111291,강북구,26,18.0,0.041,0.008,0.3,0.003,87.85714285714285,16.42857142857143,375.0,8.571428571428573,676.0,324.0,7718.877551020407,269.89795918367355,140625.0,73.46938775510206
2018-08-04,102,동북권,111171,도봉구,29,16.0,0.045,0.008,0.5,0.005,96.42857142857142,16.42857142857143,625.0,14.285714285714286,841.0,256.0,9298.4693877551,269.89795918367355,390625.0,204.08163265306123
2018-08-04,102,동북권,111161,성북구,32,19.0,0.036000000000000004,0.012,0.4,0.003,77.14285714285714,24.642857142857146,500.0,8.571428571428573,1024.0,361.0,5951.020408163265,607.2704081632654,250000.0,73.46938775510206
2018-08-04,102,동북권,111152,동대문구,22,20.0,0.041,0.015,0.4,0.005,87.85714285714285,30.80357142857143,500.0,14.285714285714286,484.0,400.0,7718.877551020407,948.8600127551022,250000.0,204.08163265306123
2018-08-04,102,동북권,111151,중랑구,24,19.0,0.037000000000000005,0.013,0.4,0.005,79.28571428571429,26.696428571428573,500.0,14.285714285714286,576.0,361.0,6286.224489795919,712.6992984693878,250000.0,204.08163265306123
2018-08-04,102,동북권,111142,성동구,28,19.0,0.026,0.015,0.2,0.005,55.71428571428571,30.80357142857143,250.0,14.285714285714286,784.0,361.0,3104.0816326530608,948.8600127551022,62500.0,204.08163265306123
2018-08-04,102,동북권,111141,광진구,29,20.0,0.035,0.013,0.5,0.006,75.0,26.696428571428573,625.0,17.142857142857146,841.0,400.0,5625.0,712.6992984693878,390625.0,293.87755102040825
2018-08-04,101,서북권,111201,마포구,17,12.0,0.029,0.014,0.4,0.002,62.14285714285714,28.750000000000004,500.0,5.714285714285714,289.0,144.0,3861.7346938775504,826.5625000000002,250000.0,32.6530612244898
2018-08-04,101,서북권,111191,서대문구,25,16.0,0.033,0.013,0.5,0.004,70.71428571428571,26.696428571428573,625.0,11.428571428571429,625.0,256.0,5000.510204081632,712.6992984693878,390625.0,130.6122448979592
2018-08-04,101,서북권,111181,은평구,30,25.0,0.041,0.011,0.4,0.005,87.85714285714285,22.589285714285715,500.0,14.285714285714286,900.0,625.0,7718.877551020407,510.2758290816327,250000.0,204.08163265306123
2018-08-04,100,도심권,111131,용산구,23,20.0,0.033,0.02,0.3,0.003,70.71428571428571,41.07142857142858,375.0,8.571428571428573,529.0,400.0,5000.510204081632,1686.8622448979595,140625.0,73.46938775510206
2018-08-04,100,도심권,111123,종로구,24,17.0,0.039,0.016,0.3,0.004,83.57142857142857,32.85714285714286,375.0,11.428571428571429,576.0,289.0,6984.183673469387,1079.5918367346942,140625.0,130.6122448979592
2018-08-05,102,동북권,111291,강북구,30,18.0,0.031,0.004,0.2,0.002,66.42857142857142,8.214285714285715,250.0,5.714285714285714,900.0,324.0,4412.755102040815,67.47448979591839,62500.0,32.6530612244898
2018-08-05,104,동남권,111274,강동구,25,14.0,0.022,0.016,0.3,0.003,47.14285714285714,32.85714285714286,375.0,8.571428571428573,625.0,196.0,2222.448979591836,1079.5918367346942,140625.0,73.46938775510206
2018-08-05,104,동남권,111273,송파구,23,15.0,0.027000000000000003,0.01,0.5,0.003,57.85714285714286,20.53571428571429,625.0,8.571428571428573,529.0,225.0,3347.448979591837,421.7155612244899,390625.0,73.46938775510206
2018-08-05,104,동남권,111262,서초구,23,0.0,0.033,0.01,0.2,0.004,70.71428571428571,20.53571428571429,250.0,11.428571428571429,529.0,0.0,5000.510204081632,421.7155612244899,62500.0,130.6122448979592
2018-08-05,104,동남권,111261,강남구,23,14.0,0.026,0.01,0.3,0.004,55.71428571428571,20.53571428571429,375.0,11.428571428571429,529.0,196.0,3104.0816326530608,421.7155612244899,140625.0,130.6122448979592
2018-08-05,103,서남권,111301,양천구,35,23.0,0.027000000000000003,0.008,0.2,0.003,57.85714285714286,16.42857142857143,250.0,8.571428571428573,1225.0,529.0,3347.448979591837,269.89795918367355,62500.0,73.46938775510206
2018-08-05,103,서남권,111281,금천구,30,18.0,0.025,0.012,0.3,0.003,53.57142857142857,24.642857142857146,375.0,8.571428571428573,900.0,324.0,2869.8979591836733,607.2704081632654,140625.0,73.46938775510206
2018-08-05,103,서남권,111251,관악구,28,16.0,0.034,0.011,0.2,0.003,72.85714285714286,22.589285714285715,250.0,8.571428571428573,784.0,256.0,5308.163265306123,510.2758290816327,62500.0,73.46938775510206
2018-08-05,103,서남권,111241,동작구,38,19.0,0.031,0.008,0.2,0.003,66.42857142857142,16.42857142857143,250.0,8.571428571428573,1444.0,361.0,4412.755102040815,269.89795918367355,62500.0,73.46938775510206
2018-08-05,103,서남권,111231,영등포구,33,19.0,0.027000000000000003,0.012,0.5,0.004,57.85714285714286,24.642857142857146,625.0,11.428571428571429,1089.0,361.0,3347.448979591837,607.2704081632654,390625.0,130.6122448979592
2018-08-05,103,서남권,111221,구로구,23,15.0,0.042,0.006999999999999999,0.2,0.002,90.0,14.375,250.0,5.714285714285714,529.0,225.0,8100.0,206.640625,62500.0,32.6530612244898
2018-08-05,103,서남권,111212,강서구,24,16.0,0.028,0.006999999999999999,0.2,0.002,59.99999999999999,14.375,250.0,5.714285714285714,576.0,256.0,3599.999999999999,206.640625,62500.0,32.6530612244898
2018-08-05,102,동북권,111311,노원구,29,15.0,0.027000000000000003,0.006,0.2,0.004,57.85714285714286,12.321428571428573,250.0,11.428571428571429,841.0,225.0,3347.448979591837,151.81760204081635,62500.0,130.6122448979592
2018-08-05,102,동북권,111171,도봉구,26,16.0,0.032,0.005,0.5,0.004,68.57142857142857,10.267857142857144,625.0,11.428571428571429,676.0,256.0,4702.04081632653,105.42889030612247,390625.0,130.6122448979592
2018-08-05,102,동북권,111161,성북구,25,16.0,0.024,0.008,0.4,0.002,51.42857142857142,16.42857142857143,500.0,5.714285714285714,625.0,256.0,2644.897959183673,269.89795918367355,250000.0,32.6530612244898
2018-08-05,102,동북권,111152,동대문구,21,18.0,0.03,0.009000000000000001,0.3,0.005,64.28571428571428,18.48214285714286,375.0,14.285714285714286,441.0,324.0,4132.653061224489,341.58960459183686,140625.0,204.08163265306123
2018-08-05,102,동북권,111151,중랑구,24,17.0,0.027000000000000003,0.009000000000000001,0.3,0.005,57.85714285714286,18.48214285714286,375.0,14.285714285714286,576.0,289.0,3347.448979591837,341.58960459183686,140625.0,204.08163265306123
2018-08-05,102,동북권,111142,성동구,24,15.0,0.023,0.008,0.2,0.004,49.28571428571428,16.42857142857143,250.0,11.428571428571429,576.0,225.0,2429.0816326530603,269.89795918367355,62500.0,130.6122448979592
2018-08-05,102,동북권,111141,광진구,25,17.0,0.025,0.006999999999999999,0.4,0.005,53.57142857142857,14.375,500.0,14.285714285714286,625.0,289.0,2869.8979591836733,206.640625,250000.0,204.08163265306123
2018-08-05,101,서북권,111201,마포구,24,16.0,0.028,0.005,0.3,0.002,59.99999999999999,10.267857142857144,375.0,5.714285714285714,576.0,256.0,3599.999999999999,105.42889030612247,140625.0,32.6530612244898
2018-08-05,101,서북권,111191,서대문구,24,16.0,0.026,0.006,0.5,0.004,55.71428571428571,12.321428571428573,625.0,11.428571428571429,576.0,256.0,3104.0816326530608,151.81760204081635,390625.0,130.6122448979592
2018-08-05,101,서북권,111181,은평구,29,25.0,0.032,0.006,0.4,0.004,68.57142857142857,12.321428571428573,500.0,11.428571428571429,841.0,625.0,4702.04081632653,151.81760204081635,250000.0,130.6122448979592
2018-08-05,100,도심권,111131,용산구,24,19.0,0.028,0.011,0.2,0.003,59.99999999999999,22.589285714285715,250.0,8.571428571428573,576.0,361.0,3599.999999999999,510.2758290816327,62500.0,73.46938775510206
2018-08-05,100,도심권,111123,종로구,24,15.0,0.03,0.009000000000000001,0.3,0.003,64.28571428571428,18.48214285714286,375.0,8.571428571428573,576.0,225.0,4132.653061224489,341.58960459183686,140625.0,73.46938775510206
2018-08-05,100,도심권,111121,중구,34,22.0,0.033,0.008,0.2,0.003,70.71428571428571,16.42857142857143,250.0,8.571428571428573,1156.0,484.0,5000.510204081632,269.89795918367355,62500.0,73.46938775510206
2018-08-06,102,동북권,111311,노원구,32,18.0,0.022,0.015,0.3,0.004,47.14285714285714,30.80357142857143,375.0,11.428571428571429,1024.0,324.0,2222.448979591836,948.8600127551022,140625.0,130.6122448979592
2018-08-06,104,동남권,111274,강동구,29,17.0,0.02,0.027000000000000003,0.4,0.003,42.857142857142854,55.446428571428584,500.0,8.571428571428573,841.0,289.0,1836.7346938775509,3074.306441326532,250000.0,73.46938775510206
2018-08-06,104,동남권,111273,송파구,27,18.0,0.023,0.018000000000000002,0.6,0.002,49.28571428571428,36.96428571428572,750.0,5.714285714285714,729.0,324.0,2429.0816326530603,1366.3584183673474,562500.0,32.6530612244898
2018-08-06,104,동남권,111262,서초구,27,19.0,0.033,0.022,0.3,0.003,70.71428571428571,45.17857142857143,375.0,8.571428571428573,729.0,361.0,5000.510204081632,2041.1033163265308,140625.0,73.46938775510206
2018-08-06,104,동남권,111261,강남구,29,18.0,0.026,0.023,0.4,0.005,55.71428571428571,47.23214285714286,500.0,14.285714285714286,841.0,324.0,3104.0816326530608,2230.8753188775513,250000.0,204.08163265306123
2018-08-06,103,서남권,111301,양천구,40,26.0,0.023,0.019,0.3,0.003,49.28571428571428,39.017857142857146,375.0,8.571428571428573,1600.0,676.0,2429.0816326530603,1522.3931760204084,140625.0,73.46938775510206
2018-08-06,103,서남권,111281,금천구,35,22.0,0.023,0.02,0.3,0.003,49.28571428571428,41.07142857142858,375.0,8.571428571428573,1225.0,484.0,2429.0816326530603,1686.8622448979595,140625.0,73.46938775510206
2018-08-06,103,서남권,111251,관악구,36,22.0,0.03,0.022,0.3,0.003,64.28571428571428,45.17857142857143,375.0,8.571428571428573,1296.0,484.0,4132.653061224489,2041.1033163265308,140625.0,73.46938775510206
2018-08-06,103,서남권,111241,동작구,46,25.0,0.029,0.018000000000000002,0.3,0.003,62.14285714285714,36.96428571428572,375.0,8.571428571428573,2116.0,625.0,3861.7346938775504,1366.3584183673474,140625.0,73.46938775510206
2018-08-06,103,서남권,111231,영등포구,43,27.0,0.023,0.02,0.5,0.004,49.28571428571428,41.07142857142858,625.0,11.428571428571429,1849.0,729.0,2429.0816326530603,1686.8622448979595,390625.0,130.6122448979592
2018-08-06,103,서남권,111221,구로구,29,19.0,0.039,0.017,0.2,0.002,83.57142857142857,34.91071428571429,250.0,5.714285714285714,841.0,361.0,6984.183673469387,1218.7579719387759,62500.0,32.6530612244898
2018-08-06,103,서남권,111212,강서구,29,20.0,0.027000000000000003,0.015,0.2,0.003,57.85714285714286,30.80357142857143,250.0,8.571428571428573,841.0,400.0,3347.448979591837,948.8600127551022,62500.0,73.46938775510206
2018-08-06,102,동북권,111291,강북구,34,23.0,0.029,0.011,0.3,0.002,62.14285714285714,22.589285714285715,375.0,5.714285714285714,1156.0,529.0,3861.7346938775504,510.2758290816327,140625.0,32.6530612244898
2018-08-06,102,동북권,111171,도봉구,30,18.0,0.03,0.013,0.6,0.005,64.28571428571428,26.696428571428573,750.0,14.285714285714286,900.0,324.0,4132.653061224489,712.6992984693878,562500.0,204.08163265306123
2018-08-06,102,동북권,111161,성북구,32,19.0,0.024,0.017,0.5,0.002,51.42857142857142,34.91071428571429,625.0,5.714285714285714,1024.0,361.0,2644.897959183673,1218.7579719387759,390625.0,32.6530612244898
2018-08-06,102,동북권,111152,동대문구,26,21.0,0.031,0.022,0.4,0.004,66.42857142857142,45.17857142857143,500.0,11.428571428571429,676.0,441.0,4412.755102040815,2041.1033163265308,250000.0,130.6122448979592
2018-08-06,102,동북권,111151,중랑구,27,20.0,0.025,0.021,0.4,0.005,53.57142857142857,43.12500000000001,500.0,14.285714285714286,729.0,400.0,2869.8979591836733,1859.7656250000007,250000.0,204.08163265306123
2018-08-06,102,동북권,111142,성동구,28,19.0,0.022,0.019,0.2,0.004,47.14285714285714,39.017857142857146,250.0,11.428571428571429,784.0,361.0,2222.448979591836,1522.3931760204084,62500.0,130.6122448979592
2018-08-06,102,동북권,111141,광진구,27,18.0,0.022,0.02,0.5,0.005,47.14285714285714,41.07142857142858,625.0,14.285714285714286,729.0,324.0,2222.448979591836,1686.8622448979595,390625.0,204.08163265306123
2018-08-06,101,서북권,111201,마포구,29,18.0,0.03,0.01,0.3,0.002,64.28571428571428,20.53571428571429,375.0,5.714285714285714,841.0,324.0,4132.653061224489,421.7155612244899,140625.0,32.6530612244898
2018-08-06,101,서북권,111191,서대문구,31,18.0,0.029,0.011,0.5,0.004,62.14285714285714,22.589285714285715,625.0,11.428571428571429,961.0,324.0,3861.7346938775504,510.2758290816327,390625.0,130.6122448979592
2018-08-06,101,서북권,111181,은평구,34,26.0,0.037000000000000005,0.011,0.4,0.004,79.28571428571429,22.589285714285715,500.0,11.428571428571429,1156.0,676.0,6286.224489795919,510.2758290816327,250000.0,130.6122448979592
2018-08-06,100,도심권,111131,용산구,29,24.0,0.028,0.023,0.3,0.003,59.99999999999999,47.23214285714286,375.0,8.571428571428573,841.0,576.0,3599.999999999999,2230.8753188775513,140625.0,73.46938775510206
2018-08-06,100,도심권,111123,종로구,28,18.0,0.031,0.021,0.4,0.004,66.42857142857142,43.12500000000001,500.0,11.428571428571429,784.0,324.0,4412.755102040815,1859.7656250000007,250000.0,130.6122448979592
2018-08-06,100,도심권,111121,중구,39,26.0,0.034,0.02,0.2,0.003,72.85714285714286,41.07142857142858,250.0,8.571428571428573,1521.0,676.0,5308.163265306123,1686.8622448979595,62500.0,73.46938775510206
2018-08-07,100,도심권,111131,용산구,14,12.0,0.034,0.02,0.4,0.003,72.85714285714286,41.07142857142858,500.0,8.571428571428573,196.0,144.0,5308.163265306123,1686.8622448979595,250000.0,73.46938775510206
