cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
2018-11-12,100,도심권,111121,중구,30,0.015,0.035,0.5,0.004,good
2018-11-12,104,동남권,111274,강동구,30,0.015,0.033,0.5,0.008,good
2018-11-12,104,동남권,111273,송파구,0,0.021,0.034,0.4,0.003,good
2018-11-12,104,동남권,111262,서초구,29,0.011,0.038,0.3,0.003,good
2018-11-12,104,동남권,111261,강남구,25,0.011,0.037000000000000005,0.5,0.006,good
2018-11-12,103,서남권,111301,양천구,32,0.012,0.042,0.6,0.003,good
2018-11-12,103,서남권,111281,금천구,30,0.011,0.042,0.5,0.004,good
2018-11-12,103,서남권,111251,관악구,34,0.011,0.038,0.4,0.004,normal
2018-11-12,103,서남권,111241,동작구,29,0.013,0.038,0.5,0.003,good
2018-11-12,103,서남권,111231,영등포구,34,0.013,0.031,0.6,0.005,good
2018-11-12,103,서남권,111221,구로구,36,0.012,0.036000000000000004,0.3,0.005,good
2018-11-12,103,서남권,111212,강서구,35,0.014,0.038,0.5,0.004,good
2018-11-12,102,동북권,111311,노원구,28,0.014,0.027000000000000003,0.5,0.005,better
2018-11-12,102,동북권,111291,강북구,21,0.025,0.018000000000000002,0.4,0.003,better
2018-11-12,102,동북권,111171,도봉구,27,0.021,0.021,0.6,0.004,better
2018-11-12,102,동북권,111161,성북구,32,0.017,0.033,0.7,0.003,good
2018-11-12,102,동북권,111152,동대문구,24,0.016,0.039,0.6,0.008,good
2018-11-12,102,동북권,111151,중랑구,22,0.017,0.028,0.4,0.006,better
2018-11-12,102,동북권,111142,성동구,31,0.013,0.027000000000000003,0.3,0.005,good
2018-11-12,102,동북권,111141,광진구,25,0.01,0.031,0.5,0.006,good
2018-11-12,101,서북권,111201,마포구,39,0.012,0.03,0.5,0.004,good
2018-11-12,101,서북권,111191,서대문구,30,0.013,0.034,0.8,0.008,good
2018-11-12,101,서북권,111181,은평구,35,0.02,0.027000000000000003,0.6,0.005,normal
2018-11-12,100,도심권,111131,용산구,25,0.01,0.035,0.5,0.004,good
2018-11-12,100,도심권,111123,종로구,26,0.015,0.035,0.6,0.004,good
2018-11-13,102,동북권,111291,강북구,26,0.019,0.025,0.5,0.003,good
2018-11-13,104,동남권,111274,강동구,40,0.008,0.041,0.6,0.009000000000000001,good
2018-11-13,104,동남권,111273,송파구,50,0.008,0.048,0.7,0.004,normal
2018-11-13,104,동남권,111262,서초구,39,0.011,0.034,0.5,0.003,normal
2018-11-13,104,동남권,111261,강남구,33,0.009000000000000001,0.042,0.5,0.006,good
2018-11-13,103,서남권,111301,양천구,46,0.01,0.044,0.7,0.003,bad
2018-11-13,103,서남권,111281,금천구,40,0.01,0.048,0.7,0.004,bad
2018-11-13,103,서남권,111251,관악구,48,0.009000000000000001,0.046,0.7,0.004,bad
2018-11-13,103,서남권,111241,동작구,42,0.01,0.046,0.7,0.004,normal
2018-11-13,103,서남권,111231,영등포구,44,0.011,0.032,0.8,0.005,normal
2018-11-13,103,서남권,111221,구로구,51,0.011,0.039,0.5,0.005,bad
2018-11-13,103,서남권,111212,강서구,54,0.012,0.042,0.7,0.004,bad
2018-11-13,102,동북권,111311,노원구,39,0.008,0.035,0.7,0.006,normal
2018-11-13,102,동북권,111171,도봉구,47,0.015,0.028,0.8,0.004,bad
2018-11-13,102,동북권,111161,성북구,50,0.012,0.041,0.9,0.003,normal
2018-11-13,102,동북권,111152,동대문구,44,0.011,0.05,0.7,0.008,bad
2018-11-13,102,동북권,111151,중랑구,33,0.013,0.033,0.5,0.006,normal
2018-11-13,102,동북권,111142,성동구,42,0.008,0.034,0.5,0.005,normal
2018-11-13,102,동북권,111141,광진구,38,0.008,0.034,0.6,0.006,good
2018-11-13,101,서북권,111201,마포구,48,0.012,0.033,0.6,0.003,normal
2018-11-13,101,서북권,111191,서대문구,37,0.008,0.044,1.1,0.01,normal
2018-11-13,101,서북권,111181,은평구,41,0.013,0.039,0.8,0.004,bad
2018-11-13,100,도심권,111131,용산구,32,0.01,0.038,0.6,0.004,normal
2018-11-13,100,도심권,111123,종로구,40,0.012,0.042,0.8,0.004,normal
2018-11-13,100,도심권,111121,중구,39,0.012,0.042,0.7,0.004,normal
2018-11-14,102,동북권,111311,노원구,30,0.01,0.034,0.6,0.005,good
2018-11-14,104,동남권,111274,강동구,37,0.012,0.038,0.6,0.015,good
2018-11-14,104,동남권,111273,송파구,51,0.009000000000000001,0.049,0.7,0.004,bad
2018-11-14,104,동남권,111262,서초구,34,0.011,0.034,0.5,0.003,good
2018-11-14,104,동남권,111261,강남구,28,0.009000000000000001,0.041,0.5,0.005,good
2018-11-14,103,서남권,111301,양천구,38,0.008,0.05,0.7,0.003,normal
2018-11-14,103,서남권,111281,금천구,35,0.008,0.053,0.7,0.004,normal
2018-11-14,103,서남권,111251,관악구,43,0.008,0.048,0.6,0.003,bad
2018-11-14,103,서남권,111241,동작구,33,0.011,0.045,0.7,0.003,good
2018-11-14,103,서남권,111231,영등포구,42,0.011,0.034,0.8,0.005,normal
2018-11-14,103,서남권,111221,구로구,43,0.009000000000000001,0.042,0.5,0.004,normal
2018-11-14,103,서남권,111212,강서구,45,0.01,0.048,0.6,0.004,normal
2018-11-14,102,동북권,111291,강북구,19,0.023,0.022,0.5,0.002,better
2018-11-14,102,동북권,111171,도봉구,32,0.017,0.027000000000000003,0.7,0.003,normal
2018-11-14,102,동북권,111161,성북구,34,0.011,0.042,0.8,0.003,good
2018-11-14,102,동북권,111152,동대문구,30,0.013,0.047,0.6,0.008,normal
2018-11-14,102,동북권,111151,중랑구,25,0.013,0.033,0.5,0.006,good
2018-11-14,102,동북권,111142,성동구,32,0.01,0.033,0.4,0.005,good
2018-11-14,102,동북권,111141,광진구,31,0.01,0.031,0.6,0.006,good
2018-11-14,101,서북권,111201,마포구,49,0.008,0.038,0.6,0.003,bad
2018-11-14,101,서북권,111191,서대문구,29,0.011,0.041,0.9,0.009000000000000001,good
2018-11-14,101,서북권,111181,은평구,38,0.014,0.038,0.7,0.004,normal
2018-11-14,100,도심권,111131,용산구,24,0.012,0.035,0.5,0.003,good
2018-11-14,100,도심권,111123,종로구,31,0.011,0.041,0.7,0.004,good
2018-11-14,100,도심권,111121,중구,31,0.013,0.039,0.6,0.003,good
2018-11-15,100,도심권,111131,용산구,37,0.005,0.05,0.7,0.004,bad
2018-11-15,104,동남권,111274,강동구,47,0.009000000000000001,0.047,0.6,0.015,normal
2018-11-15,104,동남권,111273,송파구,71,0.006,0.055,0.7,0.004,bad
2018-11-15,104,동남권,111262,서초구,55,0.004,0.048,0.6,0.003,worse
2018-11-15,104,동남권,111261,강남구,41,0.005,0.052000000000000005,0.6,0.005,bad
2018-11-15,103,서남권,111301,양천구,51,0.004,0.066,0.8,0.003,bad
2018-11-15,103,서남권,111281,금천구,48,0.006,0.062,0.7,0.006,bad
2018-11-15,103,서남권,111251,관악구,60,0.005,0.059,0.7,0.004,worse
2018-11-15,103,서남권,111241,동작구,50,0.005,0.057,0.7,0.004,bad
2018-11-15,103,서남권,111231,영등포구,51,0.009000000000000001,0.041,0.8,0.005,bad
2018-11-15,103,서남권,111221,구로구,62,0.006999999999999999,0.053,0.5,0.005,worse
2018-11-15,103,서남권,111212,강서구,58,0.005,0.064,0.7,0.005,bad
2018-11-15,100,도심권,111123,종로구,44,0.006999999999999999,0.058,0.9,0.004,bad
2018-11-15,102,동북권,111311,노원구,47,0.006999999999999999,0.047,0.8,0.006,bad
2018-11-15,100,도심권,111121,중구,41,0.008,0.051,0.7,0.004,bad
2018-11-15,102,동북권,111291,강북구,32,0.014,0.038,0.6,0.003,normal
2018-11-15,102,동북권,111171,도봉구,51,0.01,0.042,0.9,0.004,worse
2018-11-15,102,동북권,111161,성북구,44,0.006999999999999999,0.057,0.9,0.003,normal
2018-11-15,102,동북권,111152,동대문구,43,0.006999999999999999,0.065,0.8,0.008,bad
2018-11-15,102,동북권,111151,중랑구,36,0.01,0.042,0.5,0.006,normal
2018-11-15,102,동북권,111142,성동구,42,0.005,0.041,0.5,0.005,normal
2018-11-15,102,동북권,111141,광진구,43,0.006,0.04,0.6,0.006,normal
2018-11-15,101,서북권,111201,마포구,59,0.006,0.037000000000000005,0.7,0.003,bad
2018-11-15,101,서북권,111191,서대문구,38,0.009000000000000001,0.05,0.9,0.009000000000000001,bad
2018-11-15,101,서북권,111181,은평구,51,0.013,0.044,0.7,0.004,bad
2018-11-16,102,동북권,111311,노원구,64,0.003,0.054000000000000006,0.9,0.006,worse
2018-11-16,104,동남권,111274,강동구,71,0.004,0.051,0.8,0.0,worse
2018-11-16,104,동남권,111273,송파구,91,0.004,0.057,0.9,0.005,serious
2018-11-16,104,동남권,111262,서초구,71,0.005,0.041,0.7,0.004,worse
2018-11-16,104,동남권,111261,강남구,60,0.003,0.055,0.7,0.006,worse
2018-11-16,103,서남권,111301,양천구,65,0.005,0.069,1.0,0.003,worse
2018-11-16,103,서남권,111281,금천구,58,0.005,0.07,0.9,0.005,worse
2018-11-16,103,서남권,111251,관악구,72,0.004,0.069,0.9,0.004,serious
2018-11-16,103,서남권,111241,동작구,65,0.006999999999999999,0.064,1.0,0.004,bad
2018-11-16,103,서남권,111231,영등포구,61,0.009000000000000001,0.041,0.9,0.005,bad
2018-11-16,103,서남권,111221,구로구,74,0.005,0.059,0.7,0.005,worse
2018-11-16,103,서남권,111212,강서구,74,0.006,0.064,0.8,0.005,worse
2018-11-16,102,동북권,111291,강북구,51,0.006,0.045,0.7,0.004,worse
2018-11-16,102,동북권,111171,도봉구,75,0.006,0.046,1.1,0.005,serious
2018-11-16,102,동북권,111161,성북구,64,0.004,0.063,1.2,0.004,bad
2018-11-16,102,동북권,111152,동대문구,64,0.005,0.07400000000000001,1.0,0.009000000000000001,serious
2018-11-16,102,동북권,111151,중랑구,55,0.006,0.046,0.7,0.006999999999999999,worse
2018-11-16,102,동북권,111142,성동구,55,0.003,0.046,0.7,0.006,bad
2018-11-16,102,동북권,111141,광진구,68,0.002,0.047,0.8,0.006,worse
2018-11-16,101,서북권,111201,마포구,73,0.004,0.001,0.8,0.003,worse
2018-11-16,101,서북권,111191,서대문구,47,0.006,0.054000000000000006,1.1,0.012,bad
2018-11-16,101,서북권,111181,은평구,58,0.011,0.044,0.8,0.004,worse
2018-11-16,100,도심권,111131,용산구,52,0.004,0.056,0.9,0.004,worse
2018-11-16,100,도심권,111123,종로구,60,0.006,0.064,1.1,0.005,worse
2018-11-16,100,도심권,111121,중구,56,0.008,0.053,0.8,0.004,worse
2018-11-19,100,도심권,111121,중구,51,0.008,0.046,0.9,0.004,bad
2018-11-19,104,동남권,111274,강동구,63,0.006,0.044,0.8,0.0,bad
2018-11-19,104,동남권,111273,송파구,68,0.005,0.047,0.9,0.005,worse
2018-11-19,104,동남권,111262,서초구,57,0.006,0.032,0.7,0.004,bad
2018-11-19,104,동남권,111261,강남구,50,0.005,0.045,0.7,0.006,bad
2018-11-19,103,서남권,111301,양천구,50,0.006,0.053,0.9,0.004,bad
2018-11-19,103,서남권,111281,금천구,47,0.006999999999999999,0.048,0.7,0.005,bad
2018-11-19,103,서남권,111251,관악구,63,0.005,0.05,0.8,0.005,worse
2018-11-19,103,서남권,111241,동작구,51,0.006999999999999999,0.047,0.8,0.004,bad
2018-11-19,103,서남권,111231,영등포구,57,0.009000000000000001,0.034,0.9,0.005,bad
2018-11-19,103,서남권,111221,구로구,62,0.006999999999999999,0.043,0.7,0.006,bad
2018-11-19,103,서남권,111212,강서구,55,0.006999999999999999,0.055,0.9,0.005,bad
2018-11-19,102,동북권,111311,노원구,50,0.004,0.041,1.0,0.006,bad
2018-11-19,102,동북권,111291,강북구,37,0.008,0.037000000000000005,0.8,0.003,bad
2018-11-19,102,동북권,111171,도봉구,53,0.009000000000000001,0.035,1.2,0.004,bad
2018-11-19,102,동북권,111161,성북구,50,0.006999999999999999,0.049,1.4,0.004,normal
2018-11-19,102,동북권,111152,동대문구,50,0.008,0.053,0.9,0.009000000000000001,worse
2018-11-19,102,동북권,111151,중랑구,48,0.006999999999999999,0.041,0.8,0.006,bad
2018-11-19,102,동북권,111142,성동구,52,0.006,0.038,0.7,0.006,bad
2018-11-19,102,동북권,111141,광진구,59,0.004,0.037000000000000005,0.8,0.006999999999999999,bad
2018-11-19,101,서북권,111201,마포구,64,0.006999999999999999,0.043,1.0,0.004,bad
2018-11-19,101,서북권,111191,서대문구,49,0.005,0.048,1.3,0.014,bad
2018-11-19,101,서북권,111181,은평구,59,0.01,0.042,1.0,0.005,worse
2018-11-19,100,도심권,111131,용산구,44,0.004,0.044,0.9,0.004,bad
2018-11-19,100,도심권,111123,종로구,57,0.006999999999999999,0.049,1.1,0.004,bad
2018-11-20,102,동북권,111291,강북구,30,0.018000000000000002,0.031,0.5,0.004,good
2018-11-20,104,동남권,111274,강동구,57,0.009000000000000001,0.046,0.6,0.0,bad
2018-11-20,104,동남권,111273,송파구,58,0.01,0.046,0.6,0.005,bad
2018-11-20,104,동남권,111262,서초구,45,0.012,0.035,0.4,0.004,normal
2018-11-20,104,동남권,111261,강남구,43,0.01,0.043,0.5,0.006,normal
2018-11-20,103,서남권,111301,양천구,40,0.01,0.047,0.6,0.003,good
2018-11-20,103,서남권,111281,금천구,38,0.013,0.043,0.5,0.005,good
2018-11-20,103,서남권,111251,관악구,46,0.011,0.039,0.5,0.005,normal
2018-11-20,103,서남권,111241,동작구,42,0.015,0.037000000000000005,0.5,0.004,normal
2018-11-20,103,서남권,111231,영등포구,43,0.013,0.03,0.7,0.006,normal
2018-11-20,103,서남권,111221,구로구,47,0.011,0.039,0.4,0.005,normal
2018-11-20,103,서남권,111212,강서구,45,0.012,0.045,0.6,0.004,normal
2018-11-20,102,동북권,111311,노원구,42,0.008,0.042,0.6,0.006,normal
2018-11-20,102,동북권,111171,도봉구,41,0.011,0.037000000000000005,1.0,0.004,normal
2018-11-20,102,동북권,111161,성북구,45,0.009000000000000001,0.049,1.0,0.004,normal
2018-11-20,102,동북권,111152,동대문구,41,0.014,0.047,0.6,0.008,normal
2018-11-20,102,동북권,111151,중랑구,38,0.013,0.034,0.5,0.006999999999999999,good
2018-11-20,102,동북권,111142,성동구,47,0.006999999999999999,0.037000000000000005,0.4,0.006,normal
2018-11-20,102,동북권,111141,광진구,47,0.008,0.036000000000000004,0.6,0.006,normal
2018-11-20,101,서북권,111201,마포구,53,0.01,0.037000000000000005,0.6,0.004,bad
2018-11-20,101,서북권,111191,서대문구,39,0.01,0.042,0.9,0.012,good
2018-11-20,101,서북권,111181,은평구,46,0.014,0.038,0.7,0.005,normal
2018-11-20,100,도심권,111131,용산구,36,0.012,0.04,0.5,0.004,good
2018-11-20,100,도심권,111123,종로구,40,0.012,0.041,0.7,0.005,good
2018-11-20,100,도심권,111121,중구,44,0.013,0.039,0.6,0.004,normal
2018-11-21,102,동북권,111311,노원구,35,0.013,0.031,0.5,0.005,good
2018-11-21,104,동남권,111274,강동구,48,0.008,0.043,0.5,0.0,normal
2018-11-21,104,동남권,111273,송파구,40,0.009000000000000001,0.044,0.5,0.004,good
2018-11-21,104,동남권,111262,서초구,37,0.009000000000000001,0.041,0.3,0.003,good
2018-11-21,104,동남권,111261,강남구,31,0.008,0.042,0.5,0.005,good
2018-11-21,103,서남권,111301,양천구,32,0.011,0.037000000000000005,0.5,0.002,good
2018-11-21,103,서남권,111281,금천구,33,0.011,0.041,0.5,0.004,good
2018-11-21,103,서남권,111251,관악구,39,0.008,0.04,0.4,0.004,normal
2018-11-21,103,서남권,111241,동작구,38,0.012,0.04,0.5,0.003,good
2018-11-21,103,서남권,111231,영등포구,34,0.011,0.032,0.6,0.005,good
2018-11-21,103,서남권,111221,구로구,33,0.012,0.035,0.3,0.004,good
2018-11-21,103,서남권,111212,강서구,34,0.014,0.033,0.4,0.004,good
2018-11-21,102,동북권,111291,강북구,25,0.017,0.028,0.5,0.003,better
2018-11-21,102,동북권,111171,도봉구,33,0.014,0.029,0.9,0.004,good
2018-11-21,102,동북권,111161,성북구,33,0.009000000000000001,0.044,0.9,0.003,good
2018-11-21,102,동북권,111152,동대문구,30,0.012,0.044,0.6,0.006999999999999999,good
2018-11-21,102,동북권,111151,중랑구,31,0.011,0.031,0.5,0.006999999999999999,good
2018-11-21,102,동북권,111142,성동구,32,0.009000000000000001,0.031,0.3,0.005,good
2018-11-21,102,동북권,111141,광진구,33,0.008,0.034,0.6,0.006,good
2018-11-21,101,서북권,111201,마포구,41,0.011,0.032,0.5,0.003,normal
2018-11-21,101,서북권,111191,서대문구,30,0.011,0.037000000000000005,0.6,0.006999999999999999,good
2018-11-21,101,서북권,111181,은평구,35,0.019,0.026,0.6,0.004,normal
2018-11-21,100,도심권,111131,용산구,25,0.01,0.04,0.5,0.003,good
2018-11-21,100,도심권,111123,종로구,30,0.012,0.039,0.6,0.004,good
2018-11-21,100,도심권,111121,중구,32,0.013,0.036000000000000004,0.5,0.003,good
2018-11-22,101,서북권,111191,서대문구,25,0.018000000000000002,0.025,0.5,0.005,better
2018-11-22,104,동남권,111274,강동구,25,0.02,0.023,0.4,0.0,better
2018-11-22,104,동남권,111273,송파구,28,0.018000000000000002,0.029,0.4,0.003,better
2018-11-22,104,동남권,111262,서초구,19,0.021,0.022,0.2,0.003,better
2018-11-22,104,동남권,111261,강남구,18,0.016,0.023,0.4,0.005,better
2018-11-22,103,서남권,111301,양천구,20,0.018000000000000002,0.026,0.4,0.003,better
2018-11-22,103,서남권,111281,금천구,22,0.018000000000000002,0.027000000000000003,0.4,0.004,better
2018-11-22,103,서남권,111251,관악구,23,0.018000000000000002,0.019,0.2,0.004,better
2018-11-22,103,서남권,111241,동작구,23,0.024,0.02,0.3,0.003,better
2018-11-22,103,서남권,111231,영등포구,23,0.018000000000000002,0.02,0.5,0.005,better
2018-11-22,103,서남권,111221,구로구,19,0.019,0.023,0.2,0.004,better
2018-11-22,103,서남권,111212,강서구,22,0.021,0.023,0.4,0.004,better
2018-11-22,101,서북권,111181,은평구,26,0.023,0.021,0.6,0.005,better
2018-11-22,100,도심권,111123,종로구,19,0.021,0.02,0.4,0.004,better
2018-11-22,100,도심권,111131,용산구,15,0.018000000000000002,0.023,0.4,0.003,better
2018-11-22,100,도심권,111121,중구,22,0.025,0.018000000000000002,0.4,0.003,better
2018-11-22,102,동북권,111311,노원구,22,0.022,0.015,0.3,0.005,better
2018-11-22,102,동북권,111291,강북구,15,0.028,0.014,0.3,0.003,better
2018-11-22,102,동북권,111171,도봉구,16,0.024,0.014,0.6,0.003,better
2018-11-22,102,동북권,111161,성북구,24,0.022,0.023,0.7,0.004,better
2018-11-22,102,동북권,111152,동대문구,19,0.023,0.024,0.4,0.006999999999999999,better
2018-11-22,102,동북권,111151,중랑구,17,0.021,0.018000000000000002,0.4,0.006,better
2018-11-22,102,동북권,111142,성동구,25,0.015,0.022,0.2,0.005,better
2018-11-22,102,동북권,111141,광진구,19,0.018000000000000002,0.018000000000000002,0.4,0.005,better
2018-11-22,101,서북권,111201,마포구,27,0.018000000000000002,0.022,0.3,0.003,better
2018-11-23,100,도심권,111121,중구,22,0.016,0.031,0.5,0.003,good
2018-11-23,104,동남권,111274,강동구,28,0.012,0.035,0.5,0.0,good
2018-11-23,104,동남권,111273,송파구,30,0.012,0.038,0.5,0.003,good
2018-11-23,104,동남권,111262,서초구,16,0.014,0.031,0.3,0.003,good
2018-11-23,104,동남권,111261,강남구,21,0.011,0.032,0.5,0.005,good
2018-11-23,103,서남권,111301,양천구,20,0.016,0.031,0.4,0.002,good
2018-11-23,103,서남권,111281,금천구,22,0.014,0.034,0.5,0.004,good
2018-11-23,103,서남권,111251,관악구,18,0.014,0.026,0.3,0.004,better
2018-11-23,103,서남권,111241,동작구,22,0.016,0.032,0.4,0.003,good
2018-11-23,103,서남권,111231,영등포구,21,0.014,0.024,0.6,0.005,better
2018-11-23,103,서남권,111221,구로구,18,0.017,0.027000000000000003,0.3,0.005,better
2018-11-23,103,서남권,111212,강서구,24,0.017,0.03,0.4,0.004,good
2018-11-23,102,동북권,111311,노원구,26,0.012,0.031,0.5,0.006,good
2018-11-23,102,동북권,111291,강북구,17,0.014,0.029,0.5,0.003,better
2018-11-23,102,동북권,111171,도봉구,22,0.013,0.027000000000000003,0.4,0.003,better
2018-11-23,102,동북권,111161,성북구,25,0.012,0.035,0.3,0.004,good
2018-11-23,102,동북권,111152,동대문구,21,0.013,0.041,0.6,0.008,good
2018-11-23,102,동북권,111151,중랑구,19,0.014,0.027000000000000003,0.5,0.006999999999999999,better
2018-11-23,102,동북권,111142,성동구,26,0.011,0.029,0.3,0.005,better
2018-11-23,102,동북권,111141,광진구,24,0.01,0.031,0.5,0.005,good
2018-11-23,101,서북권,111201,마포구,27,0.014,0.028,0.4,0.003,better
2018-11-23,101,서북권,111191,서대문구,20,0.013,0.033,0.8,0.009000000000000001,good
2018-11-23,101,서북권,111181,은평구,21,0.019,0.027000000000000003,0.6,0.005,better
2018-11-23,100,도심권,111131,용산구,15,0.011,0.033,0.4,0.003,good
2018-11-23,100,도심권,111123,종로구,22,0.012,0.036000000000000004,0.6,0.004,good
2018-11-24,100,도심권,111121,중구,22,0.008,0.036000000000000004,0.5,0.003,good
2018-11-24,104,동남권,111274,강동구,24,0.011,0.032,0.4,0.0,good
2018-11-24,104,동남권,111273,송파구,25,0.009000000000000001,0.038,0.4,0.003,good
2018-11-24,104,동남권,111262,서초구,18,0.01,0.035,0.3,0.003,good
2018-11-24,104,동남권,111261,강남구,20,0.006,0.035,0.5,0.005,good
2018-11-24,103,서남권,111301,양천구,21,0.008,0.041,0.5,0.002,good
2018-11-24,103,서남권,111281,금천구,22,0.018000000000000002,0.03,0.4,0.003,good
2018-11-24,103,서남권,111251,관악구,28,0.006999999999999999,0.032,0.4,0.003,normal
2018-11-24,103,서남권,111241,동작구,23,0.011,0.037000000000000005,0.4,0.003,good
2018-11-24,103,서남권,111231,영등포구,22,0.011,0.028,0.6,0.004,better
2018-11-24,103,서남권,111221,구로구,20,0.009000000000000001,0.035,0.3,0.004,good
2018-11-24,103,서남권,111212,강서구,21,0.009000000000000001,0.039,0.5,0.003,good
2018-11-24,102,동북권,111311,노원구,23,0.012,0.031,0.5,0.005,good
2018-11-24,102,동북권,111291,강북구,14,0.017,0.024,0.4,0.002,better
2018-11-24,102,동북권,111171,도봉구,18,0.013,0.025,0.4,0.003,better
2018-11-24,102,동북권,111161,성북구,21,0.009000000000000001,0.035,0.3,0.003,good
2018-11-24,102,동북권,111152,동대문구,19,0.008,0.043,0.6,0.006999999999999999,good
2018-11-24,102,동북권,111151,중랑구,15,0.015,0.022,0.4,0.006,better
2018-11-24,102,동북권,111142,성동구,22,0.008,0.03,0.3,0.005,good
2018-11-24,102,동북권,111141,광진구,19,0.008,0.028,0.0,0.003,better
2018-11-24,101,서북권,111201,마포구,29,0.009000000000000001,0.031,0.5,0.003,good
2018-11-24,101,서북권,111191,서대문구,15,0.017,0.023,0.5,0.005,good
2018-11-24,101,서북권,111181,은평구,22,0.023,0.021,0.6,0.004,good
2018-11-24,100,도심권,111131,용산구,15,0.008,0.037000000000000005,0.5,0.003,good
2018-11-24,100,도심권,111123,종로구,23,0.009000000000000001,0.036000000000000004,0.5,0.003,good
2018-11-25,101,서북권,111191,서대문구,0,0.008,0.035,0.9,0.006999999999999999,serious
2018-11-25,104,동남권,111274,강동구,44,0.005,0.036000000000000004,0.6,0.0,bad
2018-11-25,104,동남권,111273,송파구,54,0.005,0.042,0.7,0.003,worse
2018-11-25,104,동남권,111262,서초구,51,0.008,0.036000000000000004,0.5,0.003,worse
2018-11-25,104,동남권,111261,강남구,42,0.004,0.036000000000000004,0.7,0.005,bad
2018-11-25,103,서남권,111301,양천구,43,0.009000000000000001,0.045,0.8,0.002,bad
2018-11-25,103,서남권,111281,금천구,43,0.01,0.042,0.7,0.004,bad
2018-11-25,103,서남권,111251,관악구,54,0.009000000000000001,0.036000000000000004,0.6,0.004,worse
2018-11-25,103,서남권,111241,동작구,48,0.011,0.043,0.7,0.003,bad
2018-11-25,103,서남권,111231,영등포구,46,0.011,0.032,0.8,0.004,bad
2018-11-25,103,서남권,111221,구로구,50,0.011,0.037000000000000005,0.5,0.004,bad
2018-11-25,103,서남권,111212,강서구,47,0.009000000000000001,0.044,0.7,0.003,bad
2018-11-25,102,동북권,111311,노원구,44,0.005,0.043,0.9,0.005,bad
2018-11-25,102,동북권,111291,강북구,36,0.008,0.036000000000000004,0.8,0.003,bad
2018-11-25,102,동북권,111171,도봉구,46,0.006999999999999999,0.033,0.7,0.004,bad
2018-11-25,102,동북권,111161,성북구,38,0.005,0.045,0.7,0.003,normal
2018-11-25,102,동북권,111152,동대문구,45,0.004,0.052000000000000005,0.8,0.006999999999999999,worse
2018-11-25,102,동북권,111151,중랑구,37,0.006,0.031,0.6,0.006999999999999999,bad
2018-11-25,102,동북권,111142,성동구,35,0.004,0.035,0.6,0.005,normal
2018-11-25,102,동북권,111141,광진구,44,0.004,0.032,0.0,0.004,bad
2018-11-25,101,서북권,111201,마포구,56,0.008,0.037000000000000005,0.7,0.003,worse
2018-11-25,101,서북권,111181,은평구,51,0.012,0.034,0.9,0.004,worse
2018-11-25,100,도심권,111131,용산구,38,0.005,0.044,0.7,0.003,bad
2018-11-25,100,도심권,111123,종로구,43,0.005,0.048,0.9,0.004,bad
2018-11-25,100,도심권,111121,중구,45,0.006999999999999999,0.043,0.8,0.003,bad
2018-11-26,100,도심권,111123,종로구,56,0.006,0.051,1.1,0.004,bad
2018-11-26,104,동남권,111274,강동구,62,0.006,0.038,0.7,0.0,bad
2018-11-26,104,동남권,111273,송파구,61,0.005,0.043,0.8,0.005,worse
2018-11-26,104,동남권,111262,서초구,65,0.004,0.033,0.6,0.003,worse
2018-11-26,104,동남권,111261,강남구,50,0.004,0.036000000000000004,0.7,0.005,bad
2018-11-26,103,서남권,111301,양천구,58,0.006,0.054000000000000006,1.0,0.003,worse
2018-11-26,103,서남권,111281,금천구,57,0.005,0.053,0.9,0.004,worse
2018-11-26,103,서남권,111251,관악구,73,0.003,0.047,0.9,0.004,serious
2018-11-26,103,서남권,111241,동작구,62,0.006,0.051,0.8,0.004,bad
2018-11-26,103,서남권,111231,영등포구,61,0.009000000000000001,0.035,0.9,0.005,worse
2018-11-26,103,서남권,111221,구로구,71,0.004,0.043,0.6,0.005,worse
2018-11-26,103,서남권,111212,강서구,64,0.008,0.05,0.9,0.004,worse
2018-11-26,102,동북권,111311,노원구,63,0.006999999999999999,0.048,1.1,0.006,worse
2018-11-26,102,동북권,111291,강북구,46,0.008,0.04,0.9,0.003,bad
2018-11-26,102,동북권,111171,도봉구,64,0.008,0.037000000000000005,0.9,0.004,worse
2018-11-26,102,동북권,111161,성북구,54,0.006,0.05,0.9,0.004,bad
2018-11-26,102,동북권,111152,동대문구,59,0.004,0.05,0.9,0.008,worse
2018-11-26,102,동북권,111151,중랑구,49,0.009000000000000001,0.032,0.7,0.006999999999999999,bad
2018-11-26,102,동북권,111142,성동구,55,0.004,0.037000000000000005,0.6,0.006,bad
2018-11-26,102,동북권,111141,광진구,53,0.005,0.035,0.7,0.004,bad
2018-11-26,101,서북권,111201,마포구,75,0.009000000000000001,0.042,0.9,0.004,worse
2018-11-26,100,도심권,111121,중구,59,0.006999999999999999,0.048,0.9,0.004,worse
2018-11-26,101,서북권,111191,서대문구,71,0.009000000000000001,0.038,0.9,0.008,serious
2018-11-26,101,서북권,111181,은평구,65,0.012,0.041,1.2,0.005,serious
2018-11-26,100,도심권,111131,용산구,47,0.006999999999999999,0.047,0.8,0.003,worse
2018-11-27,100,도심권,111121,중구,100,0.006,0.051,1.0,0.005,serious
2018-11-27,104,동남권,111274,강동구,78,0.003,0.043,0.9,0.0,worse
